"","kgut","GFR_base","eta_ptKreab_base","eta_LoHKreab","eta_ptKreab_highK","dtKsec_eq","A_dtKsec","B_dtKsec","alpha_TGF","A_cdKreab","ALD_eq","m_K_ALDO","FF","A_insulin","alpha_al","beta_al"
"1",289.702711267331,-27.0333461291892,38.5618799493527,32.1127662142373,166.503046750574,-143.003765736155,-64.7988750611394,-280.034375103091,-4.34885601206715,203.557746245047,2.3422022039018,172.832596949339,-161.331366238635,-3.60051458921629,87.5368844177138,4.55952376738902
"2",44.8168145767403,-21.1863675233708,2.78157479100133,25.6080100744905,76.9878373485294,-215.814792931103,-145.214280681296,-220.111282372275,12.373476804187,150.12510806679,8.46020078804212,14.3538536836518,-136.157066506312,10.6514113135172,71.7039359469334,14.1407137665572
"3",195.484790502315,-30.6676781669454,77.1483383926748,30.1681910970676,61.4716038310273,-160.741952994646,-69.6377660985448,-94.539223274948,0,319.550797822507,3.7312912770971,33.8374904706032,-109.677693834602,-12.2668357605493,103.619904163654,93.5496032472268
"4",159.614364302485,-25.8860518175834,29.5175372230299,38.065343036565,31.6446131325862,-135.797204262825,-131.964189500671,-259.36149824234,-1.4964471128933,263.530218954602,22.8383465731391,19.5455473795717,-71.5879080540842,16.4295241039975,84.3477758651114,20.4551261601534
"5",32.6986821877159,-19.5129395683657,25.3562952294063,29.4795770092425,126.06717072955,-95.4876147904335,-135.060311363753,-168.333725883831,13.9819786188923,156.103824833609,0.898064738301394,-0.160907519451536,-52.4999691087691,15.7252348085851,86.2890775059126,73.7477813579089
"6",119.023569000009,-1.74430262476103,37.5097582974335,11.9178413487255,76.1699977289165,-39.9327319718573,-164.90465711172,-161.083438228584,0,172.889744374883,70.6186435641716,18.386695448525,-99.9621977514168,7.17674269529352,76.735241371271,70.9638900685927
"7",51.040898576167,-23.093983902015,29.4365883591391,8.33982501400243,45.0539521830767,-47.7976719051456,-147.004245326821,-93.3273021702429,12.9905639489278,186.777655965417,61.3059337564028,20.0551437287505,-47.5532374581209,3.28957994500905,63.0378978365966,42.4169636320457
"8",56.6767356595335,-42.8089617303448,67.6121397241733,49.332256064511,83.5978240137126,-148.411953863958,-114.672666860233,-86.4632627445603,12.4998225493561,209.888809744683,26.0091200737289,51.5814460488187,-107.979390849214,-13.2201852786363,46.4534067112559,78.7770801068249
"9",145.791506147802,-24.9919833094476,20.1661959686952,145.448306123386,87.966274091418,-160.027396015233,-128.716075951551,-133.587570022993,-12.1514469950681,250.87247299258,-17.1505754306668,1.92117784016416,-60.1651162257252,12.354947439367,100.433326510555,37.1929468695952
"10",109.200511032173,-8.32516038967663,11.7518844123879,31.7261428329206,58.9141787253125,-133.091989352481,-122.59210832783,-131.686337573004,-8.30761065378517,146.088769648125,-11.5214744657318,15.7183324704894,-85.1263293084085,30.4911333467448,85.0928625361442,2.2676830048551
"11",217.371443249879,-46.1137194740126,26.8147105640374,34.9719591535273,121.5519539668,-329.226636781427,-181.033412997111,-118.668427493261,1.06453940685701,197.818780732083,31.5526018362932,198.061487993232,-93.8451022398454,8.39528881364203,43.3988752850783,51.8297841587041
"12",68.9590019570597,-41.6072757013628,10.7770763713479,23.2319412121203,211.719010050263,-52.1637746453984,-53.6538249827439,-134.275770267193,-6.52591893312784,223.880937808474,50.7696514857299,2.48233220105533,-223.233663852303,-6.35738837868683,96.3221713317992,42.3452009183793
"13",50.4027515457923,-66.394071501759,103.165190227099,29.0567650115029,92.3584633358765,-81.564333075933,-222.149672222297,-246.930131151482,67.9093853842985,185.781095065464,-4.57950238229213,1.95478089508316,-219.135918155458,-3.84490332432586,77.4545063535001,61.7781927068133
"14",72.8957818764461,-58.0368746051824,17.9738829221684,36.1406874046958,67.7457593625735,-93.1503385924794,-110.651901658681,-145.78152841249,48.9581592657265,150.097224354851,58.3898072826343,6.85774063319327,-101.614205529848,-17.4777625346059,100.907056543901,43.5988913383431
"15",101.246906504517,-7.31012919061661,2.96259648510651,9.72909507972959,30.7661589512775,-94.9201799271701,-174.895842278726,-102.791474215349,-5.676795671699,114.66340266836,-68.0073942885625,33.2630179558348,-104.917221208353,12.2064892755046,95.0036374250187,28.0832193723427
"16",287.811620892978,-13.0570602459694,0.14121978467265,0.895129903870786,-0.936013856703528,-66.9243926712992,-109.590093582774,-210.653664813342,-10.3168277427332,193.333927036567,13.4097970753045,0.184947659711679,-116.361526352249,-27.2891792259865,94.5196879175879,63.3032945636958
"17",80.2986988934531,-77.5940023923086,58.9514153533392,61.9655268675807,197.883556808971,-139.008077321967,-125.436437150836,-120.307310340577,0,202.020906958321,-24.9124523841705,72.8151791031768,-83.7400175314583,15.6882289606484,99.5003582074455,84.003675172367
"18",175.994283676949,-3.3345888492467,-0.13239723621206,-0.025911766583981,67.2881839331208,-169.606456944009,-161.961490842204,-66.1608571586392,3.43029388816273,180.750428509731,18.8916981427506,101.76266253251,-158.402254416348,19.2168967779863,81.0276090350334,3.59806252910503
"19",131.303372167175,-64.2043108481264,58.7984089562538,31.0708737027527,76.5453931371358,-151.501824802376,-137.660086605328,-262.584492312491,35.6794910385841,290.868830171759,38.3444089309544,43.8752883839592,-129.351769577834,19.984638265922,51.2293942910448,84.7547825936715
"20",129.985412346332,-19.577856282942,45.0706702488297,16.8017136160843,74.7220285449283,-108.2829825889,-175.226839592332,-103.166071516018,14.5437350435025,192.985771352655,-20.6276876229641,16.0861766432418,-125.736668195777,-1.54382891996823,82.2127251442337,11.5289634091766
"21",72.7098126572641,-3.54659623406285,5.15983267241127,5.2218944820563,14.9406532347915,-117.070100794014,-156.421197854659,-76.0144177526401,0,134.940541108713,-18.0787300147296,125.695726609507,-67.1214292368129,-13.2379818699508,50.7258361359522,2.76515493318444
"22",50.0432772750849,-43.5869085160152,46.7663516009989,55.9174202567132,93.7136601326634,-129.743538237287,-106.045625224628,-119.939209962979,12.2609117173943,236.424826905619,31.4292475596642,59.3297447818806,-110.438768007841,-4.79402071968979,95.7769789801794,86.7230723577973
"23",64.1231814160795,-32.7404437827696,4.32651894383304,42.2041821341707,93.1742746421686,-138.879817559638,-188.438000942657,-270.674388570826,-4.81072098463048,272.682644399539,16.4645449853262,7.33740793045543,-113.944198297235,20.2837773175754,86.5221687378626,87.6021292127112
"24",84.7289579220981,-46.9819501372465,45.8742300214097,49.7086568253994,33.4392940210962,-100.093969204967,-123.871276615661,-186.477677675746,4.04279718760502,181.941428829293,50.7271246832537,17.2958128902311,-73.8188726453388,-24.1475503778337,74.4098201517371,25.7510120602282
"25",141.040030520261,-18.1874285623656,16.2909982815684,60.4178233347238,30.6603742008918,-304.350601394996,-172.92675209951,-130.667799117926,-1.52008061359711,353.044503890608,-0.396335166946892,4.31999452002089,-103.13576824886,13.3160910388782,91.7153610481563,45.1261437842012
"26",81.7514310406599,-11.2713430790568,9.775550254718,34.0629257916941,194.46045451443,-90.3095497760142,-167.65340329255,-197.232677211923,-7.99745368263458,265.182476055418,10.8538130409622,2.55791063794037,-102.783687430257,21.4774371295843,81.419921368548,56.3661487484046
"27",78.6200977999956,-5.50462467324931,2.88871263650179,72.0007085086851,38.3042581673427,-98.8606348491768,-151.208511191477,-156.744109305022,-24.855139175078,203.302923022771,-14.1181526316853,166.139697034039,-284.352601325797,7.99042315606564,82.3346907181813,38.3482807520828
"28",118.863878029759,-18.8024376730218,23.8486687710341,45.9375960507184,62.3314632383845,-75.5276032589303,-100.667311878133,-52.129540718875,-3.77544184652032,398.244798949957,-3.40872475712605,1.71361844975728,-116.509586791604,-3.14236681576206,101.042100031447,72.0820610443314
