"","kgut","GFR_base","eta_ptKreab_base","eta_LoHKreab","eta_ptKreab_highK","dtKsec_eq","A_dtKsec","B_dtKsec","alpha_TGF","A_cdKreab","ALD_eq","m_K_ALDO","FF","A_insulin","alpha_al","beta_al"
"23",0.850911925747893,-0.386560546362488,1.06535612986294,1.4694252285591,1.29083924293199,-0.789691162787852,-3.02512166811762,-4.92784943119568,0.175965402618986,6.4616901450278,-1.11580029020527,-4.89313893394435,-3.30854470137476,0.296088704374981,-0.448835832220466,-1.24246389043829
"24",0.66423055629636,-0.530102271051482,0.430534345871248,0.367340094520904,0.984386680103847,-1.09482012821435,-0.426342291017363,-0.539375426050269,0,3.17909525537638,-1.30660360286209,-0.956631840435477,-0.54430484936684,0.555048595745458,-0.105427194970132,-1.11427415895197
"25",2.14368718852196,-0.617449744088256,0.630428450083711,0.915257238897429,2.99444467047287,-4.22268634165815,-4.46723568906283,-4.61232188360388,0,8.00186476017316,-1.15602572545295,-0.533976816687224,-5.21484420057128,1.13761653195774,-0.129363705513804,-0.45822604134546
"26",2.69267574139708,-0.384934859960332,0.624722151123989,0.406090861968813,1.40235739992182,-3.22139922804628,-2.2644006945365,-3.14258296551024,-0.119607687395207,3.53706108432,-0.817176597713523,-1.40179184489755,-2.32058701395207,0.66161834550018,-0.162551168148297,-0.891188058320981
"27",1.93759557164123,-1.39186612189877,0.355144127524561,0.959408365784464,3.36370029114079,-1.94504079420652,-2.95177032790275,-3.13750381348608,0.259273291734806,6.43817070371831,-0.653013687370554,-0.882481601312464,-3.06804023818228,1.96567814556248,-0.163793517616311,-1.22762224390789
"28",1.14463751203422,-0.444407127665259,0.0946216171467472,0.686079645254724,1.08917872948545,-1.3982742939621,-0.65803161853639,-1.57398113287588,-0.0611266950807769,4.25608626922994,-0.759987359189509,-5.74743950861842,-1.04151181338752,1.07503237048057,-0.365464557697667,-1.48565075351647
"29",2.66348288921614,-0.259319032212917,0.131172964948167,0.529231094045143,3.18083378000312,-1.90813703474937,-0.71860128432933,-3.07684106765432,-0.0810210801956513,4.20798007789366,-1.16685390527376,-2.97816524712,-4.28061971235167,1.66581081739646,-0.410725112877464,-0.0741446433960889
"30",2.96581125009798,-0.5233783547652,0.259600464472964,0.617928200609435,1.00542747665429,-2.06461875588305,-3.33471238774694,-2.23352440257911,-0.0343350679956011,4.19589699220068,-1.56241366807278,-3.18928678366664,-1.88779669689444,0.364567697728749,-0.398606923361464,-0.0357584394491779
"31",1.0124738810595,-0.253229070573149,0.19473362562529,0.501373469473349,1.24007779983623,-3.23590436241557,-1.3963396109646,-0.787139912611322,-0.148862840970702,1.9778126462307,-1.96147191696767,-1.78005142041363,-1.53179682899912,0.49565372129405,-0.376340217167924,-0.988842778520767
"32",5.51626596891785,-0.77796639377062,1.24270916147127,1.041658333272,0.374026707304454,-4.02613453401276,-4.81137527416654,-3.05414731677206,0.228667936025658,7.69943604506809,-1.86538557779598,-2.51263233855753,-5.49341047949511,0.986153208548521,0.0998167587300702,-0.140540093085486
"33",1.47377814262055,-0.570882548935284,0.76477340053115,0.579192206619604,1.15622029660587,-1.11120638909137,-1.22822368122825,-1.61357103922416,0.31020613823812,2.16409741033612,-1.40651870870085,-3.78546017779694,-2.63511986743451,0.690014491610591,-0.285427460195528,-1.62525334354402
"34",2.2491261205514,-0.457794110004187,0.187554083631914,0.563386720214743,1.0350770340752,-2.21286439283526,-1.86145173808354,-2.63094363889869,0.229824343464371,5.99726658213158,-0.731296238922441,-1.01310337826351,-1.89152022903247,0.868497731079213,-0.326612739825381,-0.0773788434838661
"35",2.54568143574257,-0.270371138785676,0.0105778340425284,0.0215668378067443,0.975548308178673,-1.31081376038388,-4.16524523068617,-2.92772179535247,0.155828475682405,5.35019248915133,-0.755529550105992,-0.277035381119792,-3.51590817409561,0.332022996980654,0.104703439620654,0.0200014417364706
"36",1.57168865804635,-0.52354467016267,1.08904140167238,0.593662634563671,0.336261176438697,-3.17535285406198,-1.18270875297981,-3.57430423128847,0.267699049342725,2.31680877958818,-1.6708000140085,-3.06824992016445,-1.13062688133447,0.924637459493713,-0.587457746517096,-0.244771896013419
"37",2.3933688634305,-0.0168241554314479,0.0244652432985067,0.734933054069917,0.964444743845804,-2.6489926862417,-3.06622961427565,-3.72719420243697,0.0825963896798068,3.69905888313509,-1.01751233266046,1.57032816572993,-2.54932403989257,0.392416631158025,0.18524836718702,0.0064012588307538
"38",2.73065228470746,-0.126088115718617,0.604803528188348,0.392580633267717,1.14020355424895,-3.09759247862022,-6.21084051250275,-2.30182449458783,-0.0608000037093203,3.64072400865132,-0.729615913834104,1.06023550814217,-3.09028518829796,1.08448069887444,-0.0530460455216223,0.0548840636165183
"39",2.91500236381386,-0.0397368988603762,0.0605199339944342,0.81101521654755,1.15925429019493,-2.53587420523536,-1.77317241265452,-5.39389755189361,0,2.74136868238045,-1.1388035940414,-0.258410194009245,-3.71430417078619,0.947178637126466,-0.27077028260826,-0.533215307849501
"40",0.480466424194576,-0.506732738835477,0.920456518967294,0.195705413786689,0.547208159568478,-2.08215989352788,-0.969076256154232,-1.59796115682816,0,1.45073844383821,-0.685919357732869,0.245224387088424,-2.98202735673596,0.587796249884789,-0.332509631346553,-0.149907203638547
"41",2.66576437204114,-0.111764549642388,0.0906854134810995,0.59850006640584,1.53952853045352,-2.74285660727268,-1.26968207151462,-3.24320836054285,-0.175722250713181,4.04622249440633,-1.20081624407015,-3.00407629897809,-3.20405790291432,0.768803720270431,-0.268921016262864,-0.848142451406912
"42",1.35167919276773,-0.182014992270065,0.178386228978538,0.790358981826646,1.96113299329865,-3.75824354726463,-3.02505873132338,-2.59866054511074,0.293578940762881,8.16072468894507,-1.67551299199116,-2.08789230571595,-2.33609023924151,1.90732393665504,-0.410824614798648,-1.02914943502356
"43",2.40051116767378,-0.735829825904241,0.809005846449678,0.0430808116313061,0.0876790467600333,-3.45963348256834,-6.03791542244324,-4.49827228853287,-0.0117585704423713,4.02574309633751,-1.49258209209565,0.109714022167068,-6.44547066591554,1.14887921269729,-0.751729082589847,0.0234811810593745
"44",0.468117652026168,-0.455114695276076,0.38230990190909,0.567595834663751,1.87976656883133,-0.551477249649401,-0.755736981101583,-2.06654590991525,-0.154748612245236,4.98815468076491,-0.817472612850618,0.0474915197625624,-1.82451851995216,0.491416257324844,-0.151941709598712,-0.00588827799583535
"45",0.408440726023618,-1.08574103127058,0.829171926951784,1.60859014765219,1.05500161856211,-3.92963789977126,-6.17530630487766,-4.93044090154527,0.386607983503093,6.19538256682814,-2.08404993382195,-1.82343935828941,-2.52641371998813,1.55282111940101,-0.0236581960696113,-0.826364821701861
"46",2.28695171415275,-0.18297637985756,0.821500952348545,0.837779299350312,1.76766528892922,-1.11565274827376,-4.24608315830756,-3.89022602832338,0.141652423257309,3.65765052598406,-2.2351802004191,1.16518677839002,-3.60438054172412,0.058729830165794,-0.4126573418611,0.0311943485794025
"47",4.72820532348301,-0.0732546795507713,0.293475158947885,0.542847538423258,0.01713039547665,-2.25840954750931,-1.84463713178406,-0.941690892438575,0.0644602214262264,5.23832722601475,-1.48995297569133,-1.34076204718105,-2.35387408715267,0.239463374817699,-0.0948991112674499,-0.298984206672578
"48",1.5680163224117,-0.0397241163887059,-0.0119100004094433,-0.0136077028200731,-0.0920339302737766,-2.32231525923988,-4.25534246204028,-0.494140370928591,0.00188441867057111,1.37731569115231,-0.351261243708937,0.603762660340133,-3.72871616913365,-0.0165872877793159,0.291715773120095,0.0146034715066664
"49",3.04587096460994,-1.1023541165875,1.19855459287864,0.818923185914837,1.72690272550118,-2.49471325705635,-1.82293976888604,-2.14922087456055,1.26050933120651,11.1250358654513,-0.963839439828576,-0.537290497246735,-1.26394091437504,1.17768988495452,-0.952094085956547,-2.87843680968966
"50",0.612921681921242,-1.23977291171174,0.209004757827649,0.746855621778252,1.66489018851877,-3.09269351508707,-1.57602248983595,-1.54336605270061,1.20444761333686,4.84685939028638,-2.32361906250161,-6.02526320265531,-1.53758730124521,0.605729019080798,-0.738153848285967,-1.47135217604801
"51",0.917385693332025,-0.53443433044983,0.898656317196713,0.92115773739846,0.903137825706707,-0.819327301886918,-1.20160864619999,-1.74493700698238,-0.211190556325085,1.48878029961789,-1.58405125641606,-2.69287507594696,-0.775277425619664,0.55354478499023,-0.343660447110191,-0.697048698008255
"52",2.50632912626733,-0.134564583246758,0.0372290037613789,0.831781016120139,0.848330540371275,-2.92263980564096,-1.95751301058467,-5.71418483753742,-0.00826397699079244,3.90548084936982,-1.1900083283096,-2.14361078400628,-3.42660386168258,0.624262685384254,-0.624759912114298,-1.62745504442484
"53",2.25050116277654,-0.59265845704269,0.5433600250082,0.80272508714374,0.848003599512095,-3.748026589108,-5.07857602752611,-3.51628811697936,-0.201213168506748,3.72887232436242,-1.49203601253683,0.0493671234802957,-1.94519382419737,0.938120276175037,-0.48614804366539,-1.13860272156182
"54",0.317550758255909,-0.636794563332176,0.625407917546875,0.638710715297375,2.62321785798426,-2.2152175864596,-2.30028215141182,-1.42453775151277,-0.312973267098617,4.8646945457072,-0.665754589144394,0.347832196125621,-2.41474590236085,0.696222684233771,-0.371548486478314,-0.959115441987291
"55",1.12294147963624,-0.25400812747574,0.237899645066928,0.792493108987363,2.2703472650684,-3.38820566851294,-0.741256686851301,-2.07274888617182,0,1.71359301871222,-1.03716462738582,-0.684400141359659,-3.22870694826604,0.358107801251612,-0.358552498335329,-1.03670219642524
"56",3.85505508758275,-0.0593607767911316,0.1070272056764,0.0702238792626515,0.181520448989883,-3.26515804464301,-3.64202118070768,-4.44482082103539,0.011254667916576,2.5074045686647,-0.484084472619766,1.75490201413003,-4.00622578582746,0.238847629259125,0.01227295013788,-0.147968891826372
"57",0.99231176857738,-0.440428775863365,0.233823982146351,1.36637483711631,2.57526354258917,-3.43163663714083,-2.41863547865791,-2.96944013954148,-0.0472026233828124,3.45862540343347,-1.00846457476947,-0.847392038182052,-2.65458645321866,1.0016004008444,-0.304863636229825,-0.733797791262576
"58",1.44454488864573,-0.453132151795916,0.240469712948019,0.734905248980544,1.91736964345664,-1.26062522011055,-1.20239431015433,-3.36807544926843,-0.147403632774827,2.18205451963213,-1.18160565107885,-3.71612388318289,-0.870685855234342,0.769843542691022,-0.282023246531843,-1.83262043398251
"59",0.93936782943052,-0.19098572886795,0.411608353180603,0.808253113071757,1.41688789348174,-4.13053583239647,-3.94943116356824,-3.47453324200504,-0.03041124192025,4.82610537400378,-0.616038411754518,0.660174751726358,-5.21128782378239,0.611517165859898,-0.121448259195903,-0.0676528884044823
"60",1.64159528971356,-2.70140257845105,1.57631383910543,0.662882834739879,1.00196991595134,-1.58682843756775,-3.08243868097692,-1.58306200257893,0.269527901596669,6.72221984175597,-1.21585199924168,-6.21165502485553,-3.60404415129519,0.539233268098394,-0.566630791042378,-2.94175748493522
"61",3.44016007723847,-0.131201199726354,0.0817663396713603,0.62757813585528,0.829054900657082,-2.31713432027229,-3.87089445977105,-3.23043510073137,0.316672093942805,5.67713619350868,-0.733303156688448,0.158208757497669,-3.55696419408262,0.734413675316167,-0.0929865749373035,0.00585978995890031
"62",2.06505510022755,0.0252877165227983,-0.0213236825400647,0.885325197498569,-0.071340556166137,-3.21608380826758,-2.24187913085034,-4.34877542406906,0.002945134652329,2.06568851757326,-0.44494577312665,1.7397423974557,-0.880659963465783,-0.08730972544559,-0.532237489670443,0.0153629373798682
"63",1.34715963996822,-0.146709686876929,1.19135170109028,0.351605026127252,1.01809306252885,-1.34194448435739,-3.40541411738445,-2.03939522282139,-0.0811045083999787,3.85525962262572,-0.93964115797068,-2.24659617358403,-2.11096675823786,0.845897509162187,0.10546540894813,-0.276263737616663
"64",2.61007572730139,0.00295121444775682,0.033954811289734,0.803335111616361,2.40507424060229,-2.28395070467102,-3.28940316344356,-1.20070316303265,0.0101375277723916,5.15265186428255,-0.489325244983028,0.423053056363462,-3.09251541248541,0.679611909103526,0.0489071100398799,-1.03702944076567
"65",2.53710994906343,-0.277133282018323,0.310428840266351,1.7006279209761,0.904175278337095,-1.223864159269,-5.87312499932424,-2.70052448434651,0.0664782209361221,4.00762839607932,-1.11057174274769,1.64334422317473,-3.52394761822815,0.729986262421813,0.37100582640665,0.0420189290112178
"66",0.513691551029988,-0.694926691393458,0.831333304207669,0.26445889404103,1.25952072455676,-3.28721949842543,-2.58618529694452,-3.42063836439086,0,2.63002996581291,-1.07747686814926,-1.18776099489,-1.3733930895413,0.855195536455945,-0.437966893541257,0.160402692654848
"67",0.246336139023635,-0.179272540868712,0.216119632754383,0.392757716754884,1.04578105739672,-0.540229894342078,-0.823852152427164,-1.11599020121096,0.450839460204257,4.37435482711411,-1.9987341418235,-3.60647198589127,-1.80317977251066,0.5379663918144,-0.316587901163674,-1.30759063920655
"68",0.442174544107569,-0.38726435622377,0.244457313019686,0.457338952160578,0.967222907790938,-0.639970147129147,-2.49727740239505,-2.46883417438472,0.178969753520688,4.99786172210077,-2.17676222791964,-3.51247522654404,-2.08512053812722,0.627972070750839,-0.26655078666213,-0.956058975891437
"69",3.45108195368559,-0.276601204224242,0.880223910708814,0.23312275262323,0.976171779214872,-1.12046584147979,-4.50738936333553,-1.12066662935179,-0.0319684426532836,4.50432926230599,-0.77114615482205,1.46679930918431,-2.87557550448817,-0.0998540014890341,0.0689405240180122,0.0397014949801116
"70",1.59276837247852,-0.611226965926844,1.07817958779414,0.663696844229016,1.69769243148119,-2.19105302282845,-2.48405079043284,-2.14779703913627,0.286752410872656,3.7290545152669,-1.62176183974834,-2.97304097847458,-1.97301244954593,0.473730012346279,0.0846671543093992,-1.31931996770142
"71",0.411009750769763,-0.592927240131969,1.16198197169008,1.7162855672841,2.64178964578286,-0.975781402316844,-1.34868057971368,-2.49325990730344,-0.136737477638191,3.16661112452157,-2.7006093430547,-4.94319480900248,-1.13022754120321,0.508407812584354,-0.409321038394499,-0.762428051360985
"72",1.37339252457064,-0.0831867851263222,0.610780512990763,0.593674805403394,1.48737166888875,-1.08603087048772,-3.29318018908503,-2.53346453720425,0.123511820844398,5.32464370516388,-1.01405731904442,0.545885081262595,-2.34155001965207,0.824775281317228,-0.295727329586288,0.0904778855798287
"73",1.69658830526311,-0.82360614383283,0.316743871379887,0.474148108725798,0.554317954359799,-2.93444464533455,-4.23681180058182,-4.37511603331459,-0.266621055335041,3.31399876733848,-1.24748558093958,0.784041259926767,-2.82235123667543,0.698237059313544,-0.183059794802316,-0.0604579958733765
"74",1.35392362902823,-0.90770076232672,0.337725406499229,0.6776530903226,2.03845750812499,-3.94666809255863,-3.95623242602433,-2.40184755328572,0,1.52934372038793,-1.69660700488058,-1.40566402456979,-4.73211795770604,0.106261184821777,-0.0569276600043704,-0.358367574551982
"75",0.788765507654662,-1.6559580687584,0.981155213765427,1.8904414648367,4.87397276941623,-1.4673772267001,-2.53372837559323,-2.45357697624117,-0.168282440825383,5.17471573658111,-1.76114339242579,-2.23002616864737,-0.943100163528291,1.08934610301667,-0.725687125536682,-0.816598529478536
"76",2.27057993901125,-0.453423235429586,1.07521071140775,0.70474581531375,0.710164981446173,-1.50005333346781,-3.55806826450152,-3.10230087163632,0.849786732034113,2.91196248655502,-0.751635063821843,-0.0392334698475481,-3.20518444594065,0.430670717764649,-0.369293012132613,-0.0265802399679174
"77",8.10837333510484,-0.083966489778593,0.0868018670034985,0.648571212564609,2.63754087511011,-1.514750634191,-7.26101708803116,-9.32303735020582,-0.109250372793051,2.0841293016372,-4.92257235936451,-6.17018348560203,-0.952147068022567,0.29522965672516,-0.399439226818836,-0.980231098154867
"78",6.7679263147764,-0.442768124961926,0.504193879181056,1.54064566291228,2.84217098213969,-4.91436348144816,-2.54484512639413,-8.61806752028856,-0.0919519173685156,7.00365793499448,-1.31671247131295,-1.85793459754879,-1.99133678362908,0.712070289741633,-0.0507249983486579,-1.76185477158636
"79",0.159921505309396,-0.329360396003116,0.119405448138448,0.426077794897407,0.914350499486929,-0.249499736669002,-0.425108826021443,-1.3357540683794,-0.266101154938969,1.23496618078695,-0.92719655415983,-1.78876163024206,-1.4192423103988,0.303901170022556,-0.548244218675367,-0.945125010800179
"80",0.41559648164635,-0.197734525108575,0.923857485228711,0.643912944517552,1.7899411293864,-2.51573602267705,-4.51067257775482,-2.24428037136411,-0.139371212098818,2.38048295495056,-1.01712376315102,0.235722419013381,-0.20219257811736,0.644066807652449,0.0244796745255995,-1.99725122069308
"81",0.223785137066735,-0.156687743207854,0.0894569144264619,0.515376515062252,0.716905201405165,-1.03686787870236,-1.44891453524619,-2.84397643051773,0.0604483688553698,3.35040284290706,-1.36503687272843,-2.44425228517361,-2.54091461098694,0.171495905120532,-0.351574546893921,-1.49109019238917
"82",-0.00649304092586007,-0.0819376379666464,0.540083244481767,0.0906375537152678,0.752019511374066,-3.41766821574613,-3.56146738009778,-1.47616608949963,-0.0212378502141054,2.56843442508337,-0.970134596701971,-1.78998679386744,-2.19916553587186,0.0992564615797756,-0.251916365436122,-0.789609755639611
"83",0.74179216845785,-0.180743149029194,0.135987015478579,0.746752628175492,2.11015345043635,-1.46439995744697,-3.02513371576211,-3.44253600767686,-0.0208707209781316,3.25077584603034,-2.1552096375829,-3.40910050630805,-2.48986674346655,0.436769318265442,-0.531404671010026,-1.75905147955075
"84",0.391494209520106,-0.127063554918781,0.0691930042166867,0.28978552272073,1.6261235004263,-4.44530285462497,-0.318939215827414,-0.913974795579445,-0.202277085325863,6.51710365576686,-2.36690361230979,-2.75409836795057,-3.61343698879666,0.129527311975972,-0.296783835697234,-1.41150437389226
"85",1.17605345869196,-0.256022385478979,0.249860597286164,0.721420400089877,2.04311484740796,-0.985143561461121,-2.67379398436071,-1.41925210293635,-0.342629485448933,2.35633778347352,-0.494115035543809,-1.93370222604932,-0.866131776069219,0.508850918003506,-0.289848881011972,-0.590078660568522
"86",0.229778667167366,-0.177327181556902,0.223722230885027,0.401681888701245,0.993160400315284,-1.32882782197345,-1.09511951353113,-0.506732340748083,-0.138541357613037,2.48195186570566,-1.71980427030638,-1.61717581125523,-0.345960579718023,0.240626851767178,-0.0944651522951874,-1.82129735639668
"87",-0.103598388552162,-0.443999924475646,0.844118441575214,0.30466526134728,1.68062903417356,-2.88645187787475,-0.279083026703719,-1.03193300395855,-0.170364473798999,2.86610384561962,-1.62229476029977,-2.29215398915347,-0.128387059180854,1.28978739959949,-0.560001307319454,-1.11670563542065
"88",1.65924634535422,-0.436456191858779,0.61182974125462,1.41103582914877,1.6291680339602,-4.03007687334479,-4.05045516599397,-4.45821675137127,-0.125792396156065,4.37613428617412,-1.22349784645754,1.1400253663362,-5.53888100839624,0.368364685249169,-0.684745082797308,-0.257955463311695
"89",1.61465766792337,-1.04938730835145,1.30275312982861,0.959812416892848,1.95883508559292,-2.15870829485645,-3.50710329255436,-2.09753032311148,0.826764055575255,6.28863517739454,-0.499687353219322,-0.37401775179753,-1.68482397607856,0.674207342979181,-0.0872371273888902,-0.331774222357873
"90",2.04109417920601,-0.187473068660578,0.123721208268674,0.545072737087008,1.7318550867531,-2.57797625972424,-3.0657112877328,-1.86640217763538,-0.086178235252401,3.00826002893293,-1.61257335110807,-3.77800430942806,-1.90970929590953,1.30011804883264,-0.465012320377102,-1.86340422533247
"91",4.04543615763155,-0.0162833347944224,0.127434588849209,1.32662450430144,3.1136468917742,-7.29298911741862,-5.94055451654885,-3.60107967196215,-0.0830623245892401,4.00132910372514,-1.80010058830003,2.40682533467805,-5.48817773457217,0.39617640669104,-0.708322451929412,-2.67312840014027
"92",0.154961404381413,-0.283729332773467,0.337990110808601,0.581221900320587,0.91608236280851,-1.12412538941636,-3.34125127418482,-0.811457886788921,-0.131289705188104,2.19179290194355,-1.44952272941638,-1.94929789069428,-0.589818866931062,0.653507286627712,-0.393519138467866,-1.39843079672555
"93",1.9145262212883,-0.440982779100649,0.322251550361412,0.421711839901455,1.02582927275709,-2.42975732882178,-3.80920307816472,-3.65529816102895,0.0480526593156595,4.11047498457268,-1.11718999321697,0.911287646561453,-2.7856196602111,0.696728249195741,-0.0669646945248359,0.0785328139468904
"94",3.08451312853613,-0.0432883118461167,0.0224586421333042,0.539639771341285,1.963843887378,-2.32730249532302,-3.02351971299514,-3.82901249848782,0.18495155797267,5.68444462439618,-1.74838906535863,-0.64246809153414,-3.11786406519994,1.30426882853466,-0.0101904669950974,-0.384177360274362
"95",1.44847958460711,-0.358917412099672,0.824153190625547,0.71006332688118,1.43045780978954,-5.12603823832721,-4.42963199952567,-3.62144240301889,-0.075789128286868,3.734389253774,-0.794172696622435,1.57145216809112,-3.1219573009773,0.508644438641573,0.146283083048553,-0.160072735577215
"96",4.23070163262066,-0.694292426240332,0.559012187159158,0.405681931398419,0.00586073630177255,-2.82530090547365,-3.44799348513204,-4.37697060316038,-0.0893744997954254,5.79022383607798,-0.937596643922616,1.37029499993493,-3.71037774055895,1.13029958446143,-0.134011926218368,-0.142587712449643
"97",1.34463078973002,-0.594758732592829,1.09041205043332,0.284938783477077,0.562964719980795,-3.64865824587676,-2.90666975509268,-4.65347227676788,0.283928504982455,4.38063972054784,-1.30618800862759,-0.483484480632915,-2.32556309945794,0.698200812020433,-0.148858045904252,-0.781145515331
